text,label
fuck u @apple ur chargers are made like shit,0
@Apple YOU'RE NOT EVEN THE REAL FUCKING APPLE COMPANY WHAT THE FUCK AM I SUPPOSED TO DO,0
T-MOBILE/IPHONE CALLING PROBLEM WORK AROUND ,0
Die ins staged @Macys and @apple gives me food for thought and peaceful demonstrations. #thinkbeforeyoubuy,0
my phone is so slow now that i updated to ios 8 im so angry @apple fix this,0
@apple yo when ya coming out with the charger case for the 6? Hurr Up,0
I HAVE BEEN THROUGH ABOUT 18 IPHONE 5 CHARGERS @apple @stevejobs @WTF @!!!!!!!!!!!! @notcool,0
RT @keelzy: I HAVE BEEN THROUGH ABOUT 18 IPHONE 5 CHARGERS @apple @stevejobs @WTF @!!!!!!!!!!!! @notcool,0
"The iPhone 6 autocorrects BeyoncÌ© to the proper spelling with capitalization and the accent. Thank you @apple , took you long enough.",0
@KateUpton Too bad your addition does nothing to improve the non-existent customer service of @gameofwar @apple @WIRED @CNN @FoxNews #fail,0
@apple I cannot see the airplay icon on my macbook air in order to show whats on my computer screen onto my TV through apple tv,0
"Geez @apple I will have my mac by the 3rd of January, I won't postpone any longer.",0
@BlackBerry I kinda feel sorry for @Apple tho. #GoodJob with your last product guys!,0
"Terrible service at @Apple store in Bethesda, MD. Second time. Will buy my new iPad &amp; cover ($950+) at @BHPhotoVideo. @tim_cook @h_posner",0
Get the gaming nerd ads off the sec championship game @apple,0
Just another reason to hate @Apple!!!!!!!!!!!,0
Apple makes bad chargers. The @apple genius said wrap it in electrical tape. I wonder what Jony Ive thinks of that. ,0
"@viticci @panic @Apple Jesus, why did they create extensions at all? Lighten up Apple.",0
Finally updated to iOS 8...this happened ha weird glitch fix it please @apple ,0
@fireatwill @Apple I wrapped my charger and it began smoking. Do better Apple.,0
@NBCNewYork encourages this marxist BS that @NYPDCommAffairs =ISIS. @Apple gave order 2 not arrest marxist dupes trespass? #PantsUpDontLoot,0
"Dear @ATT if you are going to copy @apple in your stores - when someone makes an appointment, use it #dipshits",0
Dear @Apple can yall please stop making yall chargers cheap pieces of shit I'm tired of having to replace them every 3 monthd,0
RT @Hi_IamAaron: Dear @Apple can u please stop making yall chargers cheap pieces of shit I'm tired of having to replace them every 3 months,0
@apple SMD with us weak as phone b!!!,0
TRASH. @Apple,0
Lmao oh my god why the fuck did it autocorrect it from 'gonna' to 'finna' ahahahah @apple u ghetto child ass youuu ,0
Dear @apple @itunes WOW! You really made iTunes SUCK! Please stop updating it and making it worse than it was before. Thank you.,0
RT @JOJOxSweat: WHY MY CHARGERS ALWAYS GET NECKS &amp; SHIT @apple,0
"@NevBackwoods exactly. Come on @apple / other phone companies, get yo shit together",0
Hey @Apple I did another software update and my iPad won't open any webpages. Any ideas here?,0
MY IPAD IS GLITCHING SO BAD AND IT ISNT CHARGING WTF @apple,0
dear @Apple get your shit together,0
@tim_cook @Apple FIX MY PHONE,0
"Finally updated #iPhone to IOs 8 something, thanks @apple for more shit we don't need. #seriously, thanks a trillion. ",0
Never ever buy an @apple itouch they are worthless,0
@apple #Yosemite has ruined my wifi,0
I hate you so much @apple @macs,0
@L2DAWASHINGTON @Apple I hope them faggots get cancer,0
Siri confirmed for gay communist atheist open your eyes @apple ,0
"Wow @apple I have only family guy and Simpsons  Yet I can't dowmload the old update  I really need 2 GB to update  Can't wait",0
fuck you too @apple,0
Hey @netflix how come every Saturday movie night fails on #appletv? Do I chuck @apple or you guys? #wifegoingtosleep,0
@_emilymahon @nosheenh2oo9 @Apple shut the hell up,0
still waiting new emojis where them at @apple,0
Bitch yassssss @apple do yall know how long ive been waiting on this feature?!,0
@Apple your new ad is fucking racist against the #french,0
"@yungshamwow @Apple apple sucks,",0
Just explained to my kids if @apple made their bunkbed we'd have to get a new one every two months.,0
FUCK YOU @apple FOR MAKING SHIT PRODUCTS,0
I hate you @iTunesMusic @apple,0
why dont macs have an emoji keyboard @apple u messed up,0
Fucka de you @apple,0
@jimmyPasha_ @apple apple: nsa infested SHIT ,0
what the hell why did lucy's songs just delete off my phone I HATW YOU @iTunesMusic @apple,0
"that was terrifying, suck my ass @apple",0
"@apple ima need yall to get your shit together, my phone is fucking up something serious",0
"@applenws @AppleProducts @Apple ok look, yall still ain't reversed me back to iOS 7. idk what the hold up is but ima need yall to get on it",0
"#Flipping #great! the @Apple [#Apple] #iPhone 'that won't smash' because it detects when it .... (#Saturday, 6 #... ",0
"Oh @apple, why do I have to delete my unwanted photos eight times. Once is enough. I don't want a 'recently deleted' folder.",0
I went to @apple to buy an #iphone6. Was told although in stock I had to reserve and return tomorrow to buy. Goodbye. ,0
"I ordered a Osx from you, but it seems like someone is on my network or i have a cloned copy, ideas?@AppIeOfflciaI @Apple",0
"Apple Acted Unfairly In Suppressing Digital Music Competition: Paul Kedrosky $AAPL #aapl ",0
Your iPad game just got shut way down. Like 24K gold way down. ,0
"RT @JPDesloges: Apple Acted Unfairly In Suppressing Digital Music Competition: Paul Kedrosky $AAPL #aapl ",0
Get rich quick as a criminal #capitalist. Steal your client's products. #Apple #technology  ,0
"@apple #stevejobs Sometimes, to control the whole world with your ideas, itå«s necessary to test them in a hard way... ",0
"Why can't Apple meet demand for the iPhone 6? $AAPL #aapl ",0
@APPLE YOURE SHIT FIX MY PROBLEM,0
"@apple #iPhone6 running #ios811 sporadically hangs. Doesn't seem to be when running any app in particular, sometimes none run and it hangs.",0
'This accessory may not be supported' ok @Apple just tell me that the charger that came with my phone won't work???,0
@jimmyPasha_ @apple Another Government Shows Apple The Door ,0
"Apple must continue to improve cybersecurity as attacks increase $AAPL #aapl ",0
"iPod replaced. If I never have to set foot in an @apple store again, the world will be a better place.",0
Seems like @apple #customerservice is going downhill when they say need a new battery due to 600 charges over 14 months. å£50 to change.,0
@Apple Yosimite Detects Faulty RAM Module but Apple Hardware Test Does Not? #Apple #Yosemite #AHT  ,0
@SheLovesQuez fuck @Apple I'm get a note,0
Been waiting 7 days so far for @apple to approve the new app for #CRMSuite. Should be next week!,0
"It's 2014, why doesn't iTunes support .flac files? I mean at least be able to covert em. Yall so fuckin petty @Apple",0
RT @galengering: Hey @apple-I know my iCloud storage is full. Thank you for reminding 82 times a day!,0
2) @Apple I've got one question for yall. Who is the genius who decided CAPITALIZING random words was a good idea? Bec it wasn't a good idea,0
That annoying moment when you realise that your @apple  #iPhone6 has a bend in it on one side ='[,0
@Apple yo this Genius Bar shit is worst than the dmv get it the fuck together,0
@BmoneySlamdog23 @Apple every time I type the word yA it capitalizes the a. Drives me nuts.,0
they have no computer programming classes anywhere in LA @apple whats up with that????,0
"Yeah, I'll definitely be going to the @apple store after finals. Damn MBP Graphics card failing again, this is bullshit for a $2500 computer",0
RT @all4incognito: HATE @APPLE SO MUCH. RUIN MY LIFE,0
@Apple I know you have the most secure OS but you've lost me as you don't have a #dualsim version for us travelling types,0
For some odd reason I can't re-add 1989 on my phone. @apple stop depriving me of my jams,0
@apple fix this.,0
Yall some hoes BRUH @apple ,0
Why I Hate Apple - ,0
Here's the @Apple #SmartWatch. I say @HP beats it easily. It's like an elitist toy versus a real machine :-) ,0
Archetype? I'd rather have @Apple figure out how to make a product whose UI was intuitive. ,0
Just overheard an @apple employee tell some1 not to use capital letters in their password cause it will be easier to remember! #applefail,0
@apple when are you going to fix the maps app. The navigation sucks!!! Face it and just switch to google maps.,0
@ProfessorF @Apple @HP Best smartwatch is still the Pebble.,0
@Amy_Mc blame @apple and their rubbish memory on my phone,0
@apple You know your iPhone is fucked when the lettering on the screen goes back-to-front..,0
Seriously?! @apple that stupid add of the macbook with the different stickers you can put on it?! I hate how gullible people can be.,0
how do I have 1% then plug in my phone and jumps to 4% @apple stop playing games,0
Thanks to @Etsy @amazon @BestBuy &amp; @apple my postman will be working overtime.,0
@Apple technology..is becoming very undesirable. These glitches are constantly stopping my from working,0
FUCK OFFFFFF @apple ,0
ive literally gone through 5 iPhone 5 cords in a little over a year @apple fix this you all suck,0
@sprint refuses to unlock my out of contract iPhone 5. They sent me to @apple knowing that they can't unlock phones. WAFWOFT,0
@apple's calendar app has judiciously listed virtually every holiday imaginable - yet neglects my birthday.,0
What happened to all my podcasts on my ipod?! @apple?!,0
.@apple fix yourself ,0
RT @brock_and_r0ll: .@apple fix yourself ,0
@Apple get your shit together I hate you,0
"Ha, poor @apple trying to make its iPad and MacBook look useful in its commercials. Not even close to the power of @surface Pro 3",0
@apple new voice texting......how about just hit DIAL instead#whataconcept say no to #apple-aid,0
fuck type of shit is this @Apple @autocorrect @Siri ,0
@apple don't delete music off of my iPhone that I payed GOOD MONEY FOR,0
I just had 40% now I have 8% wtf @apple,0
WHY DID MY IPOD CHANGE THE ORDER OF THE SONGS IN THE PLAYLIST I ALWAYS LISTEN TO WHAT THE FLYING FUCK THIS ISNT OKAY @APPLE,0
My phone turned off iMessage and won't let me turn it back on and oh yeah no message will load or send. Thanks @apple!,0
@apple get your shit together.,0
"@kodam13 and #blunderblock if fricking @Apple ever gets their act together!!!! @AppStore we need Blunderblock by @BrandiGlanville",0
@ikerscasillas currently googling on how to downgrade to Mavericks again thanks @apple,0
@AllenYork @CarlaBarlaCakes @Apple no a video message from missing my face time like you missed my call you leave a voicemail,0
@AllenYork @CarlaBarlaCakes @Apple you can already leave snap video messages in Apple txts but they go away in 2 mins if you don't watch,0
@apple yo these new headphones i got with my 6 dont work so send me some new ones. Ill dm u my address,0
MY TEXTING ISNT WORKING AND @VerizonWireless BLAMES @apple AND APPLE BLAMES VERIZON. SOMEONE FIX THIS. ITS BEEN 36 HOURS OF THIS CRAP.,0
Excuse me @apple ... Why is there no Bat Signal emoji yet? Hmm?,0
Yall need to fix this flicker/flash when I swipe up to close apps @Apple,0
#AAPL:Apple Pay faces challenge as two drug stores reject it...,0
MY COMPUTER IS NOT TURNING BACK ON HELP @APPLE,0
Imovie screws up my project yet again. I really hate @apple,0
I hope no one ever cons me into getting another crappy @apple product again,0
@apple STOP TRYING TO BE LIKE SAMSUNG I CHOSE YOU AND NOT SAMSUNG FOR A REASON,0
The most #innovative company (#Apple) doesn't have an official #Twitter acct. for the company ,0
@apple I have been on hold for 30 minutes thank god I sold most of my stock is this comcast or apple?,0
@apple please stop notifying me to 'upgrade iCloud storage' because I do not use iCloud enough to upgrade it nor would I pay for such things,0
@apple your freaking computer went psycho and ruined my life thanks a lot!!!,0
hey @apple why won't you let me facetime claire stop being rude,0
STUPID FUCKING IPHONE CHARGERS ARE STUPID AND BREAK TOO EASY FUCK YOU @APPLE,0
RT @tschwettman: hey @apple why won't you let me facetime claire stop being rude,0
@tschwettman @Apple THIS IS THE WORST DAY OF MY LIFE,0
Congratulations to @Apple for firmly reasserting itself at the top of my most-hated corporations list today. #justnotabumfluffbohemian,0
my computers so slow right now its making me want to shoot someone its a god dam mac i shouldnt hav 2 deal with this! @Apple,0
How do I log into iCloud on my phone? Not the cut down mobile version. Argh! Anyone know? @apple,0
really pissed at @apple . trying to edit video and can't convert files due to not having the mpeg 2 component anymore because of os update.,0
"@apple but i can't use the component on my tcp install disc, due to the stupid os update. so now i have to pay 20 bucks to re-download it?!",0
@apple so thanks for being greedy assholes who force me to pay to get something THAT I ALREADY FUCKING PAID FOR WITH FINAL CUT PRO.,0
honestly fuuuuccckkkk you @apple ,0
@apple fuck yo shit,0
@Apple loses appeal to trademark 'app store' in #Australia ,0
FUCK ALL FUCK IT ALL IM SOOOOO SLEEP FIX YOUR SHIT @APPLE,0
@Juicy_Potato @Apple tbh annoyed with apple's shit at the moment,0
@jaureganoo @Apple i say we start a riot. or something. i can supply the pitchforks,0
"RT @uTunes3000: Hitting below the belt! @Apple 'deleted' rivals' music from iPods, court hears. ",0
90% nd i aint even leave the house yet @apple water u doin fam,0
@apple is laughing its pants off with the school programs here in Australia. They even manage to wringe money out of the poorest of people,0
Since Steve jobs left this world.. I have been having problems with my: #iphone5 #ipad2 #G5macpro @apple is done.. ,0
Poor dudes out here gettin slandered because he wants to argue against @apple,0
@apple when u gonna publish 64gb again to nationwide store i almost cry,0
My phone is so shitty even the time freezes @Apple ,0
"Happy Monday! My camera on my fancy @Apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. ",0
"#18 #million iPHONE USERS HAVE NEVER BONKED to @Apple [#Apple]Pay. (#Monday, 8 #December) ",0
@SuzanneBoyd @Apple it stopped working? I would be screaming. I'm getting mine 12/24.,0
#AAPL:Apple Exec Gets A Federal Prison Sentence For Taking Kickbacks On Leak...,0
All they do is steal your money @apple :),0
"Apple Doesn't Need No Stinking Streaming Media Stick! $AAPL #aapl ",0
@Apple I give up. You beat me. Trying to manually add music to my iphone has left me a broken man. #itunes #apple,0
@apple my app store aint working. y??,0
@apple ur products are shit they break 24/7 ur ruining my life,0
@HlPSTALUKE @Apple one of you stepped on my phone last night and its smashed and doesnt work :),0
@zoee_janoskians @Apple what the fuck show me,0
"Former Apple Inc. Supply Manager Sentenced To Prison, Fined $4.5 Million For Corporate Espionage  $AAPL #aapl ",0
Ahhhh!! Y el @apple store of course!!!! @MadridXanadu,0
Help? 4s won't sync (doesn't even give option) w/ latest @itunes. Tried fixes I found... no bueno. Thoughts? @apple #techsupport,0
Former Apple Inc. Exec Gets A Year In Prison For Selling Secrets ,0
@apple well done you #cunts my printer don't work since your #fucking #Yosemite #UPDATE #Pricks!,0
Guys my Mac is flipping out! Flashing folder with question mark at start up!?! What do I do?? #help #apple #mac #macbook @apple #computer,0
Woah. Woke up to 20+ @apple emails of someone trying to verify that email for their device. My email minus . (which makes no diff on gmail),0
"#AAPL slide, opens opportunity. Can't fill iPhone 6 or 6Plus orders, 6Plus rumored to be much much higher % than prev reported.",0
my phone keeps restarting on its own @apple dont play me like that???,0
"RT @SRIG911: After #China, #Russia may ban some @Apple products, fearing #espionage:   ",0
"Reminiscing on the first low-cost computer which, out of the box, you didn't have to be a geek to use. ",0
Last night I had like 10 more apps than I do now. What's up with that @apple  I hate you,0
im so pissed i plugged my phone in overnight but it didnt charge fuck u @apple,0
@smileforgoogle @Apple yknow that time it restarted and then my phone got blue screen lol wtf,0
Why does #Yosemite constantly restart due to an error when left over night? #onlyme @apple,0
BloombergTV:  Former #Apple Exec Sentence to 1 Year in Prison for Fraud ,0
There is nothing in life more fragile than an Apple branded lightning cord. @Apple,0
wtf is my conputer doing I left it alone for five minutes and it does this?? help @apple @billgates ,0
Shout out to @Apple for making crappy iPhone alarms that don't go off and make me late for my final..,0
"Updated to Yosemite on two machines. Both are now painfully slow. Thanks, @Apple.",0
"@apple @testflightapp You should tell testers that if using Gmail on iOS, your app won't work. Doesn't tell testers at all.",0
"Dear @Apple &amp; @iTunesMusic, I understand you want to protect me. Is there any way you can cool it on password lockouts &amp; resets?",0
Hey @apple my iPod touch is acting all wonky and I've done the factory settings and reinstalled stuff and nothing. Any other ideas?,0
Pretty bad @apple my #iphone5 has 20%life left and it is only 11am.,0
I've Abandoned #iTunes And I'm Never Going Back Because #GoogleMusic Is So Much Better #aapl #goog ,0
RT @nicwill30: Shout out to @Apple for making crappy iPhone alarms that don't go off and make me late for my final..,0
"Hey @apple, my iPhone 6 was fully charged at 7:30 am. Now it's on 20%. Is that a common battery life?",0
Apple Inc. is doomed. $AAPL dropped by 1.27%! Currently priced at 113.535. ,0
RT @HamzeiAnalytics: BLOCK TRADE detected in #AAPL,0
@apple make a fucking phone so the screen doesn't break.  I want my phone to be naked and free.,0
I hate it that my office email's not pushing emails now. It's fetching but on my settings it says push. #appleprobs #appleproblems @apple,0
@SforSimrat I thought abt @Apple when bought @Dell lemon. Tried to save $. Wasn't worth savings. Regretting ever since. @DellCares #DellHell,0
"#CondoSeniors said @Apple needs to supply condo with dedicated tech. So many issues with iphone, imac, ipads warrants it. Tech will eat well",0
Glad I'm getting a non @apple computer . Four macs in a row ,0
fucking @apple are memer FAGGOTS ,0
@nigxnog @Apple bruh that means u type that a lot u fuckin punk bitch,0
"Dear @Apple  Can you please create a middle finger emoji ASAP Sincerely, All IPhone users",0
"RT @TheywantVonnie: Dear @Apple  Can you please create a middle finger emoji ASAP Sincerely, All IPhone users",0
You gotta be kidding me @apple ,0
Theyre not RT @Naivana_: You gotta be kidding me @apple ,0
All of my apple product chargers look like that RT @LunchGod: Theyre not RT @Naivana_: You gotta be kidding me @apple ,0
Same struggle.  RT @LunchGod: They're not RT @Naivana_: You gotta be kidding me @apple ,0
"RT @JPDesloges: Higher Price Targets Are Not Helping Apple's Shares $AAPL #aapl ",0
How many iphone chargers do I need to go through? @Apple make charger durability a point in the new iPhone,0
NO CALLER ID must be able to be BLOCKED on @AppIeOfflciaI products. @applenws @apple #Apple #iPhone6 #iPhone6Plus,0
"yo @Apple , why yall make it so hard to grip the 6?.",0
#Apple Just Patented An Idea That #SteveJobs Would Have Hated #aapl ,0
@google @facebook @intel @apple Pay your taxes in our country!!! ,0
#AAPL:Apple Returns Cash To Shareholders Because It's Out Of Ideas On How To...,0
#applecare only cares about @Apple beware of false prophetsI mean profits!,0
"@granitewinger @Apple  Beware of anything that includes the word CARE.",0
"I've been talking with @Apple support for almost 2 hours, absolutely no help at all.",0
Why the fuck is there a 'recently deleted' photo album? @Apple,0
"Come on #aapl, get your shit together!",0
RT @JustPoetic_: Why the fuck is there a 'recently deleted' photo album? @Apple,0
Oh @Apple this is horrible packaging and shipping. #shame ,0
.@panic The inconsistency and overall weirdness that controls the @apple #appstore is why I archive previous versions.. easy to downgrade.,0
Tryng to get back on snapchat but the App Store isn't cooperating @apple,0
"@viticci when is @Dropbox removing photo upload? And are @apple covering refund for those who purchased based on features, that are no more?",0
RT @WillliamLemar: RT @JustPoetic_: Why the fuck is there a 'recently deleted' photo album? @Apple,0
"@Apple #iOS8 Notification Center is a pain in the ass: No way to sort, no way to dismiss all notifications, and hitting that [x] on each app",0
iPhone6 fell 2 ft. Screen shattered like it was blown up. @apple wants an additional $109 to fix it. Maybe make a product that lasts?,0
F u @Apple UR geniuses can suck my ass!,0
"I hate my phone, I can't use it it's gone completely silent, and if I were to call @apple I would get even less help than I get now.",0
#Apple TV #Sales Topped by Chromecast: #AAPL Being Pushed Out: #Apple Inc. (AAPL) never made much of a fuss ab... ,0
thank you @apple for being such a little troll but putting the option close right above the save tab. LEGENDS,0
@India especially telling me that I've been randomly selected for a grant from our broke ass govt. I'm not @apple I don't get free govt $$$$,0
@Apple HEY FUCK U MY PHONE SPEAKER NO LONGER WORKS JUST B/C,0
@apple hey nvm but I shouldn't have to restart my phone to make it work,0
"Apple Inc. is Catching up on iPhone 6 Supply, But Still Lagging Demand ",0
"@CBCHomestretch my @Apple #iMac caught fire while not in use, just sitting on my desk. Luckily I was nearby and was able to sort it out.",0
I don't know what you're trying to do @apple but phone updates are turned off. Thanks for letting me 'aware' by error ,0
@AzakFeverAFC phone is awful. Why is there a green line? Need a new one. @Apple sort it out. Not on. AF,0
@AzakFeverAFC @Apple or you could learn to take pictures off the internet better,0
RT @jimmy5098: @AzakFeverAFC @Apple or you could learn to take pictures off the internet better,0
"Good grief, @Apple, could you all have a more sucky hold music queue playlist? No offense, but, ewwwwww! Johnny Cash into a rap song? Gross",0
"@Apple: You were doing great with Johnny cash, but Damn that was jarring!",0
The only reason I have an iPhone is because of iMessage. @apple BRUH make a better battery,0
#aapl #Apple stock price plummeting... Time to sell for a bit?,0
@apple - bring back #classiciPod #cantbelieveitsgone,0
Day 12 without access to my @iTunes passwd. Apple 'working on it'. No new apps or calendar. @apple ecosystem has achilles? Your move @google,0
@SwiftKey @Apple Oh In wish you guys would port hebrew from the android version already! I have swapping abck and forth,0
"Too much completely broken shit in the world, fucks sake. (And Fuck You @Apple for the bullshit 'autocorrects')",0
@SwiftKey @Apple too bad all third party keyboards on iOS are buggy as hell and therefore completely unusable. Undeserved.,0
#Former @Apple exec sentenced to one year in prison for selling #company #secrets ,0
"RT @ColdDimSum: Too much completely broken shit in the world, fucks sake. (And Fuck You @Apple for the bullshit 'autocorrects')",0
#AAPL:Apple Just Patented An Idea That Steve Jobs Would Have Hated...,0
@Apple @iTunes #WhitePower #HateMusic #HateSpeech #IcantBreathe Not A Good Look ,0
@FastCoExist If you use @Apple congrats you just gave the government permission to spy on you.  #Apple,0
@matt_garber @levifig @dcurtis hah. I wasn't defending it. But this is @apple and they don't understand the internet.,0
.@Apple there is still not a suicide note template on your most recent pages update how much longer do I have to wait,0
thanks @apple for making life complicated,0
the most offensive thing is the lack of a trashcan emoji stop the discrimination @apple,0
RT @saigeist: the most offensive thing is the lack of a trashcan emoji stop the discrimination @apple,0
"My MacBook Pro is now as annoying as my ASUS Windows 8 computer. Freezing, laggy, etc.  So much for @apple's excellence.",0
Why can't we FaceTime more than one person at a time @apple ? I need answers dammit until then oovoo winning.,0
My old iPhone exploded for no good reason @apple what the heck??? ,0
my computer sux @apple fix it,0
"No videos tonight, turns out iPads still need electricity to function. Figure it out, @apple   PS lol key studies at 144",0
"For the past week my phone stay freezing &amp; closing out apps on me, wtf @apple?!",0
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",0
"Apple sux '@TeamCavuto: Protesters stage protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.'",0
@TeamCavuto @Apple all they are doing now is alienating people. Blocking Federal Interstates need to be stopped too. Endangering lives.,0
"@prettynumbers @TeamCavuto @Apple Also, Steve Jobs? Overrated. ",0
@eternalmuke wtf Siri step your game up @apple,0
@TeamCavuto @Apple At this point it's not anger. It's simply a manifestation of stupid.,0
@SealsKevin @TeamCavuto @Apple Hopefully endangering their own lives!,0
I just got this charger like 2 weeks ago what the frick @apple,0
RT @pambesteder: @TeamCavuto @Apple At this point it's not anger. It's simply a manifestation of stupid.,0
@TeamCavuto @FairOaksTrader @Apple These actions are not helping their cause. #DemocratsWaronTruth,0
MY T-MOBILE / IPHONE NIGHTMARE ,0
@Apple fuck u n this weak ass iPhone,0
cocky ass apple. i was talking bout da fruit. fuck you. @apple ,0
Lmfao RT @hellvcopter: cocky ass apple. i was talking bout da fruit. fuck you. @apple ,0
Oh @espn your live streaming on @apple tv blows.,0
Why does my battery die so quick @apple,0
@Apple airplay sucks on Yosemite,0
@ok_fatty @apple thanks 4 almost burning my house down,0
I seriously f-ing HATE this new version of @Apple iTunes. Spend HOURS trying to figure out how to synch w/o deleting everything.,0
@Apple!! What the heck??? My phone screen looks like it lost a battle with a windstorm! ,0
"@TeamCavuto @Rowdman53 @Apple It's democrat funded OWS &amp;paid protesters distraction from democrat failures ACA, Amnesty,taxes,debt,economy",0
Why does my phone suck so much @apple,0
RT @animaItoes: Why does my phone suck so much @apple,0
@Apple fix addis' phone so we can text each other pls and thx,0
@Apple can you please make a charger that actually last,0
"@arstechnica @joemullin Come on @Apple, @Google, et al.-get your STB together so we can bypass cable/satellite companies.",0
Ayyy my fourth phone charger this week broke today @apple fuck you,0
"So here's the deal, I'm taking this phone and beating the shit out of it. Fuck you @AppStore @Apple whatever your damn twitter is, Fuck You",0
"iPhones are mad sensitive bro, if it's too cold, it dies even with a lot of battery left. If it's too hot, it shuts down as well SMFH @Apple",0
#xcode #AAPL - source kit crash in swift - getting annoying now.,0
@Tyniaaaa_  FUCK @JColeNC  and @apple,0
Worst thing I ever did was update the software on my computer. This update is trash @apple,0
so with ios8 u can delete a contact but its not actually deleted fml fuck u @apple,0
RT @dbreeeezy_: so with ios8 u can delete a contact but its not actually deleted fml fuck u @apple,0
@Apple my phone just died at 5% and I feel betrayed.,0
Dear @apple. Worst idea ever. Fix it. ,0
"RT @Jus_Trippy: i need new emojis , preferably some brown people an shxt like that @apple",0
Hey @Apple what the hell is this hahaha ,0
"My spellcheck makes me wanna stab somebody, that isn't the fuckin word I wanted to use @apple",0
"@Apple YH News China reminds Apple on need to support privacy, security in its products: Apple can have access...  ",0
@angelicaxpham does it look like i fucking have 12 days @apple,0
@ganondaIf why is the quality so bad on these WEBCAM PICS EXCUSE ME @APPLE,0
@apple thanks for making the shittiest chargers,0
The hell does this mean @apple one day Skype won't let me login now I can't even open the app ,0
These Damn @Apple Commercials Are Getting Worse and Worse,0
"No, @Apple, don't 'remind me tomorrow'. Just f'ing TELL ME what the updates you want to install actually ARE.",0
Congrats @apple on making an iPhone recording DRM protected so we can't play it anywhere we want #fail,0
Danger* but ok @Apple wanna fuck with me,0
my iphone6 plus is impossible to hold without a cover it slides out if my hand #apple #iphone @apple,0
@apple #ios8 The lack of true keyboard integration is KILLING me! Half-assed implementations aren't solutions!,0
Best apps 2014 it seems. What's wrong with @apple? ,0
"Here we go again wit this 'waiting for items to copy' shit on iTunes, y'all pissing me off @Apple",0
How is my battery already 83% within 15 minutes of usage. Fix up @apple,0
@ohaiigloria @hahahamark @apple explain yourselves,0
@apple#ipad #irig  For the price to connect my guitar I could buy a real amp loud enough to perform! #ripoff,0
YES I LOVE WHEN NONE OF MY STUFF WORKS THANK YOU @APPLE,0
real quick shout out to @apple for your technology never working,0
Attention @apple! Your free iPads would go faster if your emails didn't go straight to junk folders. #sortitout,0
"Dear @apple - sometimes when I write 'gave' it means I want the word 'gave', not the word 'have. It's not a typo.",0
Hey @Apple the keyboard on my phone is all sorts of drunk this morning send help pls thx,0
It's official: #Williamsburg is no longer hip anymore. ,0
That moment when you're typing a tweet and the official @Twitter client on your @Apple #iPad 1 CRASHES. &gt;:(,0
Apple Inc. is doomed. $AAPL dropped by 1.11%! Currently priced at 111.155. ,0
IN YOUR FACE @apple,0
"@apple one of my iPhone 5 speakers just stopped working, that's not cool..send me the iPhone 6 and I will forgive you",0
4-inch #iPhone6: Five Reasons #Apple Won't Make It - Forbes #aapl ,0
.@apple you suck,0
RT @bchmura12: .@apple you suck,0
"Apple 'hoarding' iPhone 6 supply for its own stores $AAPL #aapl ",0
$AAPL shares fall despite price target increases from BMO Capital and Citigroup ,0
No @Apple TV update for me yet,0
my iPhone is fucked. Thanks @apple and @EE what great help you were. Where can i get a new iPhone from?,0
.@Apple and @Amazon refuse to make full federal workforce diversity data public ,0
The pop up message box on Iphones is terrible @apple,0
"Why Apple and Microsoft Should be Worried About Google's Chromebooks $AAPL #aapl ",0
#AAPL:Apple (AAPL) Stock Is Falling Today Amid iPod Pricing Lawsuit...,0
.@Apple it really makes it hard to spend money on apps with functionality that might soon disappear on the Today Menu.  Please stop this.,0
"I've tried turning it off and on, what's my problem here? @apple ",0
"RT @iLoveMyMom98: I've tried turning it off and on, what's my problem here? @apple ",0
@steveliesman whatever it takes to bring this stock down you'll do it. Nothing is too dumb #AAPL !!!,0
iPod Lawsuit Loses Last Plaintiff as Judge Discusses Halt Amid Search for Replacements ,0
"@Apple, you made a mistake. Now itå«s time to Replace or Fix All 2011 Macbook Pro with Graphics Failure. #MBP2011  ",0
Literally have been trying to get my @Apple ID re-enabled since November. Why in the actual fuck is this so difficult?,0
#AAPL:Apple products may have Bah! Humbug! holiday: Survey...,0
"Please @apple, make the green button do what it used to do. Full screen is the exception, not the rule. #whomovedmycheese",0
another fucking software update? really? @apple,0
@apple @tim_cook its 28 mb ! Why do i need WiFi to install it???? ,0
Just been handed this @apple device to fix ..m.. owner doesn't fancy waiting .... #nowounder ,0
"Dear Santa, All I want for Christmas is for @Apple to send my iPhone (ordered 9/29).",0
"YES.  RT @garrett_wollman: No, @Apple, don't 'remind me tomorrow'. Just f'ing TELL ME what the updates you want to install actually ARE.",0
"Please, @Apple, don't go the way @Facebook has gone with their iOS 'release notes'.  We DESERVE to know what's happening with our gear.",0
Gave @apple over 3k for a computer weeks ago...and still nothing. Awesome.,0
"We hope @Apple doesn't use glass for their new Store in #Williamsburg   We are afraid The #Sikrikim and #Tzimerman will break it...",0
@apple why did you make it so difficult to get help with your products?  I just wasted 45 minutes of my life online and still am nowhere.,0
My phone went from 78% to 21% @apple please tell me how that is mathematically possible,0
